video_id,title,channel_title,category,category_id,publish_date,publish_time,country,tags,views,likes,dislikes,comment_count,trending_date,publish_datetime,publish_year,publish_month,publish_day,publish_hour,publish_day_name,trending_year,trending_month,trending_day,trend_duration_days
vid_13017,Best Review World,Prime Video India,Sports,17,2024-08-30,14:57:23,IN,news|india|funny|live|sports|movie,24187119,291318,14848,341647,2024-08-31,2024-08-30 14:57:23,2024,8,30,14,Friday,2024,8,31,1
vid_13018,Exclusive News Update 2023,Aaj Tak,Entertainment,24,2023-07-14,23:29:40,IN,sports|tech|funny|song|trend,293815012,10245588,1037072,1922192,2023-07-21,2023-07-14 23:29:40,2023,7,14,23,Friday,2023,7,21,7
vid_13019,Exclusive Song Tamil,Mr Indian Hacker,Music,10,2024-06-03,14:37:26,US,live|sports|movie|trend|india|news,321769082,24577605,2623693,5616620,2024-06-05,2024-06-03 14:37:26,2024,6,3,14,Monday,2024,6,5,2
vid_13020,Emotional Song Global,Sony Music India,News,25,2023-03-21,14:33:59,CA,tech|sports|viral|india|live,378177102,17950056,636622,4627127,2023-03-25,2023-03-21 14:33:59,2023,3,21,14,Tuesday,2023,3,25,4
vid_13021,Breaking Reaction India,The Viral Fever,Gaming,20,2023-05-05,10:44:26,AU,news|song|live|movie,293721599,10972042,1233874,3276625,2023-05-12,2023-05-05 10:44:26,2023,5,5,10,Friday,2023,5,12,7
vid_13022,Official Reaction India,The Viral Fever,Gaming,20,2023-02-13,17:50:38,IN,trend|tech|song|funny|live|india|sports,80283159,4710777,325086,656827,2023-02-16,2023-02-13 17:50:38,2023,2,13,17,Monday,2023,2,16,3
vid_13023,Official Episode Hindi,Tech Burner,Comedy,23,2023-05-31,07:33:50,CA,song|viral|live|trend|video|funny,235527801,14058128,375394,3404452,2023-06-03,2023-05-31 07:33:50,2023,5,31,7,Wednesday,2023,6,3,3
vid_13024,New Trailer USA,T-Series,Entertainment,24,2024-09-20,22:16:20,IN,funny|movie|video|live|viral|sports|song|news,352690,25985,2930,3497,2024-09-27,2024-09-20 22:16:20,2024,9,20,22,Friday,2024,9,27,7
vid_13025,Exclusive Highlights Tamil,Sony Music India,Music,10,2023-07-27,11:12:09,IN,trend|song|funny|live|tech,362387249,17279519,1803938,5964588,2023-07-31,2023-07-27 11:12:09,2023,7,27,11,Thursday,2023,7,31,4
vid_13026,Official Vlog Global,StarPlus,Gaming,20,2023-12-22,07:55:01,CA,news|video|sports|viral|funny|song,339892077,6770424,796893,3450115,2023-12-27,2023-12-22 07:55:01,2023,12,22,7,Friday,2023,12,27,5
vid_13027,Best Reaction India,Tech Burner,News,25,2024-02-14,18:32:00,US,live|news|song|india|sports|tech,229687018,17436883,1212324,4514948,2024-02-18,2024-02-14 18:32:00,2024,2,14,18,Wednesday,2024,2,18,4
vid_13028,Exclusive Vlog Telugu,BB Ki Vines,Lifestyle,26,2024-05-05,21:06:47,AU,movie|tech|song|sports|trend|funny|news|video,246219335,7555471,364486,2943128,2024-05-06,2024-05-05 21:06:47,2024,5,5,21,Sunday,2024,5,6,1
vid_13029,New Song Global,The Viral Fever,Sports,17,2023-05-26,21:04:38,US,trend|movie|funny|sports|viral,288288808,9400796,822776,3974971,2023-05-28,2023-05-26 21:04:38,2023,5,26,21,Friday,2023,5,28,2
vid_13030,Top Vlog India,Technical Guruji,Music,10,2024-07-06,03:48:46,US,india|funny|sports|tech,145740733,6990631,794932,836719,2024-07-07,2024-07-06 03:48:46,2024,7,6,3,Saturday,2024,7,7,1
vid_13031,New Trailer USA,Sony SAB,Education,27,2024-11-21,20:40:18,AU,live|funny|video|news|sports,135121418,7087906,446019,587495,2024-11-27,2024-11-21 20:40:18,2024,11,21,20,Thursday,2024,11,27,6
vid_13032,Official News Update USA,Technical Guruji,Education,27,2024-09-10,00:45:57,IN,live|movie|viral|news,10253295,127343,11125,171295,2024-09-13,2024-09-10 00:45:57,2024,9,10,0,Tuesday,2024,9,13,3
vid_13033,Emotional Review USA,Zee News,Lifestyle,26,2023-08-05,14:17:39,UK,movie|funny|video|sports|trend|song|live|tech,132342808,6928449,533045,1961871,2023-08-12,2023-08-05 14:17:39,2023,8,5,14,Saturday,2023,8,12,7
vid_13034,Top Song 2023,Goldmines,Sports,17,2023-11-01,08:02:28,US,movie|song|news|tech|viral|video|india|funny,208413067,5994772,203183,2768891,2023-11-06,2023-11-01 08:02:28,2023,11,1,8,Wednesday,2023,11,6,5
vid_13035,Emotional Song 2024,Zee News,Comedy,23,2023-10-18,17:20:30,UK,tech|song|live|sports|news|funny|video|movie,303401329,13387433,996320,5447070,2023-10-25,2023-10-18 17:20:30,2023,10,18,17,Wednesday,2023,10,25,7
vid_13036,Best Trailer World,Netflix India,Comedy,23,2024-08-05,21:02:31,US,live|video|india|movie|sports|news|trend,343217232,3544927,237155,5795666,2024-08-07,2024-08-05 21:02:31,2024,8,5,21,Monday,2024,8,7,2
vid_13037,Top Vlog USA,Sony SAB,Entertainment,24,2024-02-07,20:56:26,IN,tech|funny|news|song|live,76203483,1443049,57533,256908,2024-02-14,2024-02-07 20:56:26,2024,2,7,20,Wednesday,2024,2,14,7
vid_13038,Top Review Hindi,Sun TV,Lifestyle,26,2024-06-20,16:44:29,UK,viral|movie|india|tech|funny,437569674,7458355,389619,6213646,2024-06-24,2024-06-20 16:44:29,2024,6,20,16,Thursday,2024,6,24,4
vid_13039,Best Reaction India,Goldmines,Gaming,20,2023-08-04,03:01:58,UK,viral|tech|movie|news,382488472,4473732,200539,4544453,2023-08-08,2023-08-04 03:01:58,2023,8,4,3,Friday,2023,8,8,4
vid_13040,Breaking Episode 2023,SET India,News,25,2024-10-07,02:16:26,IN,song|tech|movie|india|funny|sports,142708278,2498141,197023,1941510,2024-10-11,2024-10-07 02:16:26,2024,10,7,2,Monday,2024,10,11,4
vid_13041,Top Highlights World,NDTV,Entertainment,24,2023-04-19,08:20:28,US,india|tech|song|funny|viral|video,332067032,19309195,461375,2228474,2023-04-25,2023-04-19 08:20:28,2023,4,19,8,Wednesday,2023,4,25,6
vid_13042,Shocking News Update USA,News18 India,Entertainment,24,2023-09-27,20:31:50,IN,sports|news|india|viral|funny|video|tech,444034291,14679453,624829,4395128,2023-10-02,2023-09-27 20:31:50,2023,9,27,20,Wednesday,2023,10,2,5
vid_13043,New Highlights Hindi,Zee News,Comedy,23,2024-09-20,06:50:37,UK,tech|song|viral|sports|movie,107314591,8239364,987072,1730443,2024-09-23,2024-09-20 06:50:37,2024,9,20,6,Friday,2024,9,23,3
vid_13044,Exclusive Trailer 2024,BB Ki Vines,Music,10,2023-09-06,05:04:07,US,funny|trend|news|viral|tech|song|sports,246140538,13947241,1225805,938149,2023-09-10,2023-09-06 05:04:07,2023,9,6,5,Wednesday,2023,9,10,4
vid_13045,New News Update 2024,The Viral Fever,Entertainment,24,2024-03-27,19:08:49,IN,viral|trend|funny|movie|live|sports|news,59268219,1063723,104160,994414,2024-03-31,2024-03-27 19:08:49,2024,3,27,19,Wednesday,2024,3,31,4
vid_13046,Breaking Reaction USA,Sun TV,Comedy,23,2024-02-24,07:44:37,IN,tech|trend|song|movie,419186876,28423350,1953468,3685580,2024-02-29,2024-02-24 07:44:37,2024,2,24,7,Saturday,2024,2,29,5
vid_13047,New News Update 2024,Prime Video India,Entertainment,24,2023-08-17,04:11:48,AU,live|trend|video|movie,219491028,2608006,112229,4366066,2023-08-19,2023-08-17 04:11:48,2023,8,17,4,Thursday,2023,8,19,2
vid_13048,Shocking News Update World,Sony Music India,Gaming,20,2024-04-01,01:23:09,UK,tech|video|trend|india|news|viral|sports|song,109988000,7210318,334108,815724,2024-04-06,2024-04-01 01:23:09,2024,4,1,1,Monday,2024,4,6,5
vid_13049,Emotional Song Tamil,CarryMinati,Music,10,2024-10-27,11:10:02,UK,movie|video|song|trend|funny|tech,353120702,14203423,977489,4512888,2024-10-30,2024-10-27 11:10:02,2024,10,27,11,Sunday,2024,10,30,3
vid_13050,Top Reaction Telugu,Aaj Tak,Lifestyle,26,2023-06-03,14:58:50,CA,video|song|viral|india|movie|funny,284828118,22397423,2040634,2321184,2023-06-05,2023-06-03 14:58:50,2023,6,3,14,Saturday,2023,6,5,2
vid_13051,Emotional News Update USA,Tech Burner,Music,10,2023-06-27,16:18:02,US,viral|movie|live|video|tech,335532751,7352388,601588,5937046,2023-07-01,2023-06-27 16:18:02,2023,6,27,16,Tuesday,2023,7,1,4
vid_13052,Emotional News Update 2023,Zee News,Lifestyle,26,2023-03-15,17:50:28,IN,news|tech|song|funny|india|live|movie|viral,321560380,14751396,979507,1841490,2023-03-21,2023-03-15 17:50:28,2023,3,15,17,Wednesday,2023,3,21,6
vid_13053,Breaking Song 2024,CarryMinati,Gaming,20,2023-03-24,07:23:50,UK,tech|sports|movie|trend|video|live,95375886,5336637,399132,668296,2023-03-31,2023-03-24 07:23:50,2023,3,24,7,Friday,2023,3,31,7
vid_13054,Official News Update Global,Aaj Tak,Comedy,23,2023-10-06,04:36:31,AU,funny|sports|video|trend|live|tech,439801079,31874054,3714854,8414426,2023-10-07,2023-10-06 04:36:31,2023,10,6,4,Friday,2023,10,7,1
vid_13055,Top Trailer Tamil,SET India,News,25,2024-07-22,10:05:14,IN,song|india|news|tech|live|movie,363418740,8055509,552309,6525449,2024-07-25,2024-07-22 10:05:14,2024,7,22,10,Monday,2024,7,25,3
vid_13056,Shocking Trailer Telugu,CarryMinati,Sports,17,2024-09-22,23:48:51,UK,tech|sports|funny|live|india|news,115671846,6427861,578193,2241446,2024-09-24,2024-09-22 23:48:51,2024,9,22,23,Sunday,2024,9,24,2
vid_13057,Emotional News Update Hindi,Goldmines,Comedy,23,2024-08-26,09:52:38,AU,funny|trend|india|movie|tech|sports|live,169596311,11962318,1000121,2553529,2024-08-31,2024-08-26 09:52:38,2024,8,26,9,Monday,2024,8,31,5
vid_13058,Top Reaction World,StarPlus,News,25,2024-01-03,05:56:53,AU,video|live|funny|trend|india|sports,178314213,13311103,383585,2582347,2024-01-07,2024-01-03 05:56:53,2024,1,3,5,Wednesday,2024,1,7,4
vid_13059,New Highlights 2024,Prime Video India,Comedy,23,2024-06-17,17:58:25,UK,tech|live|movie|funny|song|video|sports,256757771,12200436,931627,284285,2024-06-22,2024-06-17 17:58:25,2024,6,17,17,Monday,2024,6,22,5
vid_13060,Breaking Episode USA,Mr Indian Hacker,Gaming,20,2024-05-20,07:12:02,CA,tech|video|india|song|sports,259825293,17888597,766296,2700114,2024-05-21,2024-05-20 07:12:02,2024,5,20,7,Monday,2024,5,21,1
vid_13061,New Review World,The Viral Fever,Gaming,20,2024-04-04,09:18:18,US,funny|news|song|viral|tech|india|sports|movie,313450097,3771080,249334,4352059,2024-04-09,2024-04-04 09:18:18,2024,4,4,9,Thursday,2024,4,9,5
vid_13062,Emotional News Update Tamil,Aditya Music,Entertainment,24,2023-05-20,02:06:52,US,video|tech|funny|sports,74075152,2711248,158835,1135729,2023-05-26,2023-05-20 02:06:52,2023,5,20,2,Saturday,2023,5,26,6
vid_13063,New Reaction World,Aditya Music,Lifestyle,26,2023-05-26,16:56:37,AU,tech|funny|viral|news|sports|trend|movie|video,330116926,11494312,1131097,2569923,2023-05-29,2023-05-26 16:56:37,2023,5,26,16,Friday,2023,5,29,3
vid_13064,Exclusive Trailer USA,BB Ki Vines,Comedy,23,2024-11-05,01:37:56,US,video|news|song|tech|viral|sports|funny|movie,233675948,3715446,336110,4465050,2024-11-08,2024-11-05 01:37:56,2024,11,5,1,Tuesday,2024,11,8,3
vid_13065,Shocking Review Global,CarryMinati,Sports,17,2023-09-22,08:50:18,IN,sports|trend|news|funny|movie,267499898,17538549,746359,2236987,2023-09-25,2023-09-22 08:50:18,2023,9,22,8,Friday,2023,9,25,3
vid_13066,Official Episode Hindi,Mr Indian Hacker,Comedy,23,2024-05-18,10:54:25,UK,funny|tech|sports|india,400171121,13829643,989086,2059036,2024-05-20,2024-05-18 10:54:25,2024,5,18,10,Saturday,2024,5,20,2
vid_13067,Exclusive News Update USA,NDTV,Sports,17,2024-01-28,20:12:05,UK,india|news|funny|sports|live,133910261,3451432,106453,1098718,2024-02-03,2024-01-28 20:12:05,2024,1,28,20,Sunday,2024,2,3,6
vid_13068,Shocking Review World,Sony Music India,Music,10,2024-09-03,14:56:53,US,song|movie|live|news|video,373055285,9139821,768794,2555139,2024-09-09,2024-09-03 14:56:53,2024,9,3,14,Tuesday,2024,9,9,6
vid_13069,Breaking Trailer Global,News18 India,Lifestyle,26,2023-05-21,04:32:36,IN,sports|song|video|india|viral|live,25931760,1052494,87713,206497,2023-05-27,2023-05-21 04:32:36,2023,5,21,4,Sunday,2023,5,27,6
vid_13070,Best Review Telugu,Sony Music India,Education,27,2024-01-08,01:24:36,CA,tech|india|trend|funny|sports|song,342904798,16271974,1072677,4787845,2024-01-12,2024-01-08 01:24:36,2024,1,8,1,Monday,2024,1,12,4
vid_13071,New Review Telugu,BB Ki Vines,Music,10,2024-01-27,15:42:51,AU,india|video|trend|song|sports|viral,387762707,8778411,204734,7254897,2024-02-01,2024-01-27 15:42:51,2024,1,27,15,Saturday,2024,2,1,5
vid_13072,Best Reaction USA,NDTV,Lifestyle,26,2023-04-28,15:30:58,CA,india|song|tech|sports,69423087,1586371,53252,149330,2023-05-05,2023-04-28 15:30:58,2023,4,28,15,Friday,2023,5,5,7
vid_13073,Best Trailer Hindi,The Viral Fever,Education,27,2024-04-03,05:43:18,US,viral|india|trend|song|live|news|video|tech,495777440,22814193,2549217,2361683,2024-04-05,2024-04-03 05:43:18,2024,4,3,5,Wednesday,2024,4,5,2
vid_13074,Official Episode Telugu,Sun TV,Lifestyle,26,2023-11-19,16:53:29,CA,movie|viral|video|funny|india|news|live|sports,392317776,14887202,367460,3891469,2023-11-24,2023-11-19 16:53:29,2023,11,19,16,Sunday,2023,11,24,5
vid_13075,New Vlog USA,Tech Burner,Sports,17,2023-04-12,05:03:24,CA,live|news|viral|song|tech,441778101,26511809,614692,4215183,2023-04-16,2023-04-12 05:03:24,2023,4,12,5,Wednesday,2023,4,16,4
vid_13076,Emotional Trailer Tamil,News18 India,News,25,2024-01-09,21:21:16,IN,funny|india|tech|news|song|viral|trend|live,213073418,7588426,345285,4052814,2024-01-16,2024-01-09 21:21:16,2024,1,9,21,Tuesday,2024,1,16,7
vid_13077,Top Highlights Hindi,Technical Guruji,Music,10,2024-10-26,00:42:45,CA,movie|live|india|sports|viral|funny|tech,318252081,9291187,775177,4225322,2024-10-30,2024-10-26 00:42:45,2024,10,26,0,Saturday,2024,10,30,4
vid_13078,Official Trailer USA,Mr Indian Hacker,Gaming,20,2024-01-08,14:03:50,AU,trend|viral|video|live|movie|tech,437803570,14932992,1451589,1283377,2024-01-11,2024-01-08 14:03:50,2024,1,8,14,Monday,2024,1,11,3
vid_13079,Exclusive Trailer USA,Zee News,Music,10,2024-06-08,08:16:11,UK,funny|news|india|viral|movie|song|sports|live,463178893,21297501,2042236,3543472,2024-06-13,2024-06-08 08:16:11,2024,6,8,8,Saturday,2024,6,13,5
vid_13080,Official Highlights USA,BB Ki Vines,Music,10,2024-04-23,12:40:06,UK,news|sports|funny|movie|india|trend,5794416,460828,9861,69985,2024-04-29,2024-04-23 12:40:06,2024,4,23,12,Tuesday,2024,4,29,6
vid_13081,Official Reaction Tamil,Sony SAB,Comedy,23,2023-04-24,18:57:27,UK,tech|funny|news|viral|song|video|movie,234793032,18068190,1676468,1574512,2023-04-30,2023-04-24 18:57:27,2023,4,24,18,Monday,2023,4,30,6
vid_13082,Exclusive Vlog 2023,The Viral Fever,Comedy,23,2023-09-13,20:04:27,UK,live|india|news|viral|trend|funny|tech|song,277849001,18563052,716392,1237706,2023-09-19,2023-09-13 20:04:27,2023,9,13,20,Wednesday,2023,9,19,6
vid_13083,New Trailer Hindi,Goldmines,News,25,2024-04-22,06:38:42,IN,sports|video|funny|trend|viral|live|tech|news,293300845,7446141,237111,3788616,2024-04-28,2024-04-22 06:38:42,2024,4,22,6,Monday,2024,4,28,6
vid_13084,Best News Update 2024,BB Ki Vines,Entertainment,24,2023-06-20,13:53:47,UK,viral|india|song|news|sports,289202479,11050641,531656,2823334,2023-06-27,2023-06-20 13:53:47,2023,6,20,13,Tuesday,2023,6,27,7
vid_13085,Breaking Trailer Global,Aaj Tak,Entertainment,24,2024-09-20,08:25:25,UK,song|live|india|movie|sports|funny,196941271,3773394,338542,371710,2024-09-26,2024-09-20 08:25:25,2024,9,20,8,Friday,2024,9,26,6
vid_13086,New Episode Hindi,Netflix India,Lifestyle,26,2023-07-21,10:05:12,CA,tech|trend|sports|news|movie|song,75779456,4325796,454151,104747,2023-07-25,2023-07-21 10:05:12,2023,7,21,10,Friday,2023,7,25,4
vid_13087,Breaking Highlights Global,ABP News,Comedy,23,2024-05-30,18:27:23,AU,movie|trend|viral|india|sports|live|news|video,21526154,1035126,51714,87853,2024-06-05,2024-05-30 18:27:23,2024,5,30,18,Thursday,2024,6,5,6
vid_13088,Shocking Vlog India,Tech Burner,Gaming,20,2024-08-04,13:38:48,IN,india|trend|news|tech|sports|viral|video|live,481423691,5075863,207773,8970596,2024-08-05,2024-08-04 13:38:48,2024,8,4,13,Sunday,2024,8,5,1
vid_13089,Shocking Trailer Global,Sun TV,Education,27,2024-07-09,04:55:03,IN,tech|funny|movie|live|song|viral|india,55150949,2359778,106909,347699,2024-07-12,2024-07-09 04:55:03,2024,7,9,4,Tuesday,2024,7,12,3
vid_13090,Official Vlog World,Goldmines,Entertainment,24,2023-01-17,08:15:48,CA,india|news|movie|trend,405395315,4960684,496334,1637427,2023-01-20,2023-01-17 08:15:48,2023,1,17,8,Tuesday,2023,1,20,3
vid_13091,Shocking Reaction Tamil,Sun TV,Lifestyle,26,2023-12-02,23:47:45,US,sports|india|tech|video|live,432864005,27317359,2270515,3611807,2023-12-09,2023-12-02 23:47:45,2023,12,2,23,Saturday,2023,12,9,7
vid_13092,Emotional Highlights 2024,CarryMinati,Lifestyle,26,2023-03-18,07:31:51,US,news|song|tech|india|movie|live|trend|sports,499281904,32917035,2931473,5910358,2023-03-22,2023-03-18 07:31:51,2023,3,18,7,Saturday,2023,3,22,4
vid_13093,Best Highlights 2023,T-Series,Lifestyle,26,2024-09-17,22:59:56,CA,live|video|tech|india|news|song,53475552,911601,92465,66783,2024-09-19,2024-09-17 22:59:56,2024,9,17,22,Tuesday,2024,9,19,2
vid_13094,Shocking Reaction 2023,SET India,Comedy,23,2023-09-15,01:33:12,UK,news|trend|song|india|live|funny|viral|tech,459862364,17747284,588711,4136451,2023-09-17,2023-09-15 01:33:12,2023,9,15,1,Friday,2023,9,17,2
vid_13095,Shocking News Update India,T-Series,Lifestyle,26,2023-07-17,04:29:58,AU,trend|news|funny|tech,89875722,6677573,720502,311534,2023-07-24,2023-07-17 04:29:58,2023,7,17,4,Monday,2023,7,24,7
vid_13096,Official Reaction Hindi,Sony Music India,Sports,17,2024-05-19,15:27:53,US,india|funny|trend|news|movie|song|live|sports,468122435,14766221,1262316,3727269,2024-05-21,2024-05-19 15:27:53,2024,5,19,15,Sunday,2024,5,21,2
vid_13097,Shocking News Update USA,Netflix India,Sports,17,2024-07-13,03:32:25,UK,tech|movie|india|song|viral|news,138345951,8976132,1033005,2659397,2024-07-16,2024-07-13 03:32:25,2024,7,13,3,Saturday,2024,7,16,3
vid_13098,Official Episode India,The Viral Fever,Education,27,2024-02-04,06:43:01,IN,live|song|funny|india|news|video|sports,301723708,21251267,537245,4590932,2024-02-08,2024-02-04 06:43:01,2024,2,4,6,Sunday,2024,2,8,4
vid_13099,Emotional Vlog Telugu,BB Ki Vines,Sports,17,2023-12-19,05:45:28,CA,viral|tech|trend|video|news|sports|funny|live,484122161,34695273,3849708,8568570,2023-12-20,2023-12-19 05:45:28,2023,12,19,5,Tuesday,2023,12,20,1
vid_13100,Official Review Tamil,T-Series,Gaming,20,2023-12-08,07:17:20,US,video|live|tech|funny|viral,351332722,19069423,1810056,478712,2023-12-11,2023-12-08 07:17:20,2023,12,8,7,Friday,2023,12,11,3
vid_13101,New Song Telugu,Mr Indian Hacker,Gaming,20,2023-09-21,04:44:21,CA,live|song|video|india|trend|movie|viral|news,155840984,3817498,440872,523105,2023-09-23,2023-09-21 04:44:21,2023,9,21,4,Thursday,2023,9,23,2
vid_13102,Official Vlog Tamil,Sony SAB,Sports,17,2024-11-11,06:42:15,AU,song|live|funny|india|movie|trend,244673117,5699460,169295,4561569,2024-11-14,2024-11-11 06:42:15,2024,11,11,6,Monday,2024,11,14,3
vid_13103,Exclusive Highlights Hindi,Aaj Tak,News,25,2023-03-08,01:15:18,CA,live|india|news|video,62206510,2295404,80071,395356,2023-03-10,2023-03-08 01:15:18,2023,3,8,1,Wednesday,2023,3,10,2
vid_13104,New Song World,Goldmines,Lifestyle,26,2024-05-31,04:28:49,CA,sports|viral|trend|movie,277233178,19994728,1697784,4625159,2024-06-07,2024-05-31 04:28:49,2024,5,31,4,Friday,2024,6,7,7
vid_13105,Official Highlights USA,Aditya Music,Entertainment,24,2024-05-27,13:09:37,IN,news|song|movie|video|sports|live|viral|tech,56323553,4108701,457565,139085,2024-06-02,2024-05-27 13:09:37,2024,5,27,13,Monday,2024,6,2,6
vid_13106,Best Reaction Tamil,BB Ki Vines,Lifestyle,26,2024-02-18,18:47:36,US,live|news|video|india|viral|funny|movie|song,23874848,1903367,113158,359774,2024-02-24,2024-02-18 18:47:36,2024,2,18,18,Sunday,2024,2,24,6
vid_13107,New Song Hindi,Goldmines,Entertainment,24,2024-09-22,09:13:25,CA,news|funny|viral|video|song,63348893,4054490,335692,247033,2024-09-27,2024-09-22 09:13:25,2024,9,22,9,Sunday,2024,9,27,5
vid_13108,Emotional Trailer World,ABP News,Comedy,23,2023-06-23,12:23:43,US,song|tech|live|movie|news|india|viral,361584060,5997271,572530,7157507,2023-06-29,2023-06-23 12:23:43,2023,6,23,12,Friday,2023,6,29,6
vid_13109,Emotional Trailer Global,CarryMinati,Education,27,2024-10-09,21:43:23,UK,video|movie|india|trend|song,272159374,19527800,908154,5310444,2024-10-14,2024-10-09 21:43:23,2024,10,9,21,Wednesday,2024,10,14,5
vid_13110,Breaking News Update Global,Zee News,Gaming,20,2024-11-05,00:23:14,UK,trend|song|tech|india|viral|funny|news,74976278,3867139,307505,771758,2024-11-10,2024-11-05 00:23:14,2024,11,5,0,Tuesday,2024,11,10,5
vid_13111,Official Trailer Hindi,Prime Video India,Gaming,20,2023-08-20,22:36:31,US,india|news|live|viral,143666439,10668874,242401,1396597,2023-08-21,2023-08-20 22:36:31,2023,8,20,22,Sunday,2023,8,21,1
vid_13112,Breaking Vlog India,SET India,Lifestyle,26,2024-02-11,23:12:53,US,trend|news|funny|india|live|viral|tech|song,358068027,27577795,2819342,4391401,2024-02-12,2024-02-11 23:12:53,2024,2,11,23,Sunday,2024,2,12,1
vid_13113,Best Reaction Tamil,BB Ki Vines,Comedy,23,2024-07-06,10:23:49,CA,news|movie|live|funny|sports,392339383,7314875,655267,2113486,2024-07-10,2024-07-06 10:23:49,2024,7,6,10,Saturday,2024,7,10,4
vid_13114,Exclusive Trailer 2024,News18 India,Gaming,20,2024-08-02,05:27:35,IN,sports|video|movie|tech|viral|news|india|funny,474865285,9966680,250010,2920705,2024-08-09,2024-08-02 05:27:35,2024,8,2,5,Friday,2024,8,9,7
vid_13115,Official Trailer Global,StarPlus,Comedy,23,2024-04-28,12:48:35,CA,song|funny|live|movie|trend,247121382,6771862,504434,1558530,2024-05-03,2024-04-28 12:48:35,2024,4,28,12,Sunday,2024,5,3,5
vid_13116,Breaking Review 2024,Sun TV,Lifestyle,26,2024-03-08,15:36:48,US,live|song|movie|news|video|sports,88574329,6605676,419339,779063,2024-03-13,2024-03-08 15:36:48,2024,3,8,15,Friday,2024,3,13,5
vid_13117,Exclusive News Update Telugu,Sun TV,Sports,17,2024-09-08,15:24:48,IN,funny|video|news|sports|trend|viral|live,321588952,10071594,254555,3043332,2024-09-14,2024-09-08 15:24:48,2024,9,8,15,Sunday,2024,9,14,6
vid_13118,Emotional Trailer 2023,Goldmines,Entertainment,24,2023-05-12,16:12:35,AU,news|song|funny|trend,150663046,6211786,363178,1297467,2023-05-14,2023-05-12 16:12:35,2023,5,12,16,Friday,2023,5,14,2
vid_13119,Exclusive Episode Tamil,Sun TV,Entertainment,24,2023-01-28,11:44:22,AU,live|song|tech|india|news|trend,422255161,7287450,701905,2630953,2023-01-29,2023-01-28 11:44:22,2023,1,28,11,Saturday,2023,1,29,1
vid_13120,Emotional Highlights Hindi,Sony Music India,Music,10,2023-06-27,02:37:13,CA,viral|india|live|movie,96800970,2549879,143131,727042,2023-07-04,2023-06-27 02:37:13,2023,6,27,2,Tuesday,2023,7,4,7
vid_13121,Official Song Hindi,Sun TV,Education,27,2023-02-18,15:39:55,UK,india|funny|live|movie|sports|video|viral|news,135248964,9762296,669040,1846291,2023-02-21,2023-02-18 15:39:55,2023,2,18,15,Saturday,2023,2,21,3
vid_13122,Best Highlights USA,Mr Indian Hacker,Sports,17,2024-08-30,20:48:00,CA,tech|news|sports|india|movie|viral|video,130826970,4237407,357428,960295,2024-09-06,2024-08-30 20:48:00,2024,8,30,20,Friday,2024,9,6,7
vid_13123,New News Update India,SET India,Comedy,23,2023-12-17,03:12:54,CA,news|live|video|viral|funny|movie|song|india,476155530,11760559,1229167,7768213,2023-12-21,2023-12-17 03:12:54,2023,12,17,3,Sunday,2023,12,21,4
vid_13124,Shocking Trailer World,ABP News,Education,27,2024-11-04,18:39:57,AU,india|news|trend|sports|tech|live|movie,227570535,15472097,1387738,2860334,2024-11-11,2024-11-04 18:39:57,2024,11,4,18,Monday,2024,11,11,7
vid_13125,Shocking Episode Tamil,Aaj Tak,News,25,2023-09-14,17:08:58,IN,movie|live|tech|song|trend|video|news,347831808,21766193,1381289,3629854,2023-09-15,2023-09-14 17:08:58,2023,9,14,17,Thursday,2023,9,15,1
vid_13126,New Reaction Hindi,ABP News,Music,10,2024-05-21,05:10:05,UK,funny|live|india|tech|movie,476594620,21826489,2311348,4595887,2024-05-25,2024-05-21 05:10:05,2024,5,21,5,Tuesday,2024,5,25,4
vid_13127,Top News Update Hindi,Tech Burner,Gaming,20,2023-05-16,10:05:41,CA,movie|trend|funny|sports|live,411695547,27738232,2110684,2324972,2023-05-17,2023-05-16 10:05:41,2023,5,16,10,Tuesday,2023,5,17,1
vid_13128,Breaking Song Tamil,Goldmines,Gaming,20,2023-09-02,20:40:10,AU,video|funny|movie|tech|song,494505366,18619768,1612932,3973629,2023-09-09,2023-09-02 20:40:10,2023,9,2,20,Saturday,2023,9,9,7
vid_13129,Shocking Review USA,Sun TV,News,25,2023-11-03,13:47:56,UK,viral|funny|trend|movie|sports,146498344,6034398,316596,2359731,2023-11-04,2023-11-03 13:47:56,2023,11,3,13,Friday,2023,11,4,1
vid_13130,Official Vlog Tamil,Netflix India,Entertainment,24,2024-10-13,15:10:42,IN,sports|india|viral|song|tech|news|movie,78290628,1145079,132355,1380128,2024-10-19,2024-10-13 15:10:42,2024,10,13,15,Sunday,2024,10,19,6
vid_13131,Exclusive Highlights 2023,NDTV,Music,10,2023-10-22,21:42:22,AU,tech|news|live|video|movie|song,285628923,3291010,191764,4101131,2023-10-24,2023-10-22 21:42:22,2023,10,22,21,Sunday,2023,10,24,2
vid_13132,Shocking Highlights USA,CarryMinati,Lifestyle,26,2023-10-03,22:55:53,US,viral|movie|news|video|india|song|sports,478028183,25781209,2431117,8093930,2023-10-09,2023-10-03 22:55:53,2023,10,3,22,Tuesday,2023,10,9,6
