OrderID,OrderDate,ProductID,Quantity,UnitPrice,Discount,Region
85369,2023-01-10,1397,1,267.28,0.0,West
85370,2023-04-29,1157,4,6592.56,0.1,West
85371,2023-02-03,1461,2,4547.21,0.15,South
85372,2023-11-14,1094,2,5827.07,0.05,South
85373,2023-02-06,1409,3,4505.43,0.05,North
85374,2023-06-03,1240,1,7754.14,0.0,North
85375,2023-09-22,1048,4,5802.52,0.0,East
85376,2023-12-08,1483,1,3303.78,0.0,East
85377,2023-04-04,1334,4,7066.1,0.05,North
85378,2023-01-13,1390,2,6538.05,0.05,North
85379,2023-01-19,1053,1,8360.16,0.2,South
85380,2023-03-14,1424,5,7638.53,0.05,North
85381,2023-10-10,1325,1,9029.95,0.0,East
85382,2023-02-05,1466,1,2143.17,0.1,South
85383,2023-03-20,1467,1,4387.38,0.05,West
85384,2023-04-04,1457,2,6732.32,0.2,South
85385,2023-04-04,1429,2,7098.22,0.1,North
85386,2023-05-21,1484,1,6909.4,0.15,East
85387,2023-12-08,1174,3,238.25,0.2,West
85388,2023-10-05,1100,1,3861.64,0.15,West
85389,2023-04-06,1267,5,1287.48,0.2,West
85390,2023-10-01,1418,1,993.11,0.1,East
85391,2023-01-29,1437,1,6112.49,0.05,South
85392,2023-09-24,1204,5,3096.17,0.15,North
85393,2023-07-22,1320,1,8566.25,0.1,East
85394,2023-06-22,1320,1,6444.7,0.2,East
85395,2023-05-22,1447,2,5486.96,0.2,East
85396,2023-10-05,1148,1,2208.27,0.15,North
85397,2023-10-28,1166,1,9145.64,0.0,West
85398,2023-12-24,1430,5,3607.4,0.15,West
85399,2023-04-04,1257,1,2636.55,0.15,West
85400,2023-05-22,1054,1,1074.57,0.1,West
85401,2023-12-02,1324,1,1541.89,0.2,North
85402,2023-12-20,1439,1,5848.68,0.2,West
85403,2023-07-21,1131,2,6646.9,0.0,East
85404,2023-10-12,1492,1,3021.71,0.05,North
85405,2023-12-29,1119,3,2684.37,0.2,North
85406,2023-06-12,1087,3,1758.19,0.0,East
85407,2023-06-19,1016,5,544.78,0.15,North
85408,2023-04-08,1197,2,2548.83,0.05,East
85409,2023-02-21,1471,2,9038.57,0.2,South
85410,2023-05-18,1183,4,1016.88,0.1,North
85411,2023-02-21,1309,1,4097.48,0.0,West
85412,2023-02-13,1484,1,8944.26,0.0,East
85413,2023-10-04,1199,4,2356.12,0.05,North
85414,2023-09-13,1260,2,2794.18,0.15,South
85415,2023-08-30,1254,1,261.12,0.2,East
85416,2023-04-23,1070,3,2498.93,0.0,West
85417,2023-09-19,1009,4,5281.62,0.0,East
85418,2023-03-14,1210,1,6216.8,0.0,South
85419,2023-08-25,1468,1,4808.01,0.2,North
85420,2023-07-15,1460,5,4779.78,0.05,North
85421,2023-12-06,1368,3,7029.32,0.05,East
85422,2023-03-23,1491,5,7586.78,0.15,North
85423,2023-07-15,1165,2,5664.37,0.1,West
85424,2023-10-19,1383,3,5827.73,0.1,West
85425,2023-12-02,1291,1,3532.09,0.15,East
85426,2023-03-25,1122,2,4518.34,0.0,South
85427,2023-03-11,1239,1,671.93,0.15,North
85428,2023-07-24,1433,2,6466.96,0.1,North
85429,2023-12-31,1245,1,1885.18,0.2,West
85430,2023-11-12,1112,1,2827.75,0.0,North
85431,2023-01-06,1123,3,5861.93,0.15,South
85432,2023-10-14,1194,5,11497.83,0.1,West
85433,2023-10-30,1103,1,381.18,0.1,East
85434,2023-01-24,1024,2,4505.43,0.2,South
85435,2023-05-04,1085,2,2376.61,0.2,North
85436,2023-05-04,1286,1,11218.4,0.2,South
85437,2023-07-16,1040,3,2490.07,0.1,East
85438,2023-05-11,1212,1,8371.61,0.2,West
85439,2023-11-12,1485,1,841.27,0.1,South
85440,2023-02-17,1171,1,997.14,0.1,South
85441,2023-03-25,1256,4,7959.1,0.2,East
85442,2023-04-08,1137,1,1583.3,0.15,South
85443,2023-08-02,1270,1,2321.76,0.1,West
85444,2023-05-28,1264,3,2384.69,0.2,North
85445,2023-12-26,1121,1,4134.2,0.0,West
85446,2023-01-05,1147,2,6889.37,0.1,North
85447,2023-03-14,1420,1,4153.01,0.1,North
85448,2023-12-12,1046,3,1129.6,0.1,East
85449,2023-01-18,1251,2,1334.88,0.0,North
85450,2023-01-23,1151,1,1493.67,0.1,West
85451,2023-01-22,1273,4,1924.53,0.05,North
85452,2023-09-03,1128,3,1115.33,0.2,South
85453,2023-07-22,1470,1,2203.29,0.05,East
85454,2023-01-14,1450,2,1851.31,0.05,West
85455,2023-05-23,1116,3,3425.82,0.1,South
85456,2023-06-13,1130,3,7459.72,0.2,West
85457,2023-03-08,1011,2,6576.0,0.2,West
85458,2023-10-17,1254,1,326.17,0.1,North
85459,2023-05-28,1072,2,3523.82,0.0,East
85460,2023-05-04,1192,5,3567.09,0.2,West
85461,2023-11-02,1438,3,4484.63,0.1,South
85462,2023-07-12,1137,1,1509.0,0.0,South
85463,2023-03-12,1050,3,5838.17,0.1,South
85464,2023-07-23,1364,2,2456.48,0.05,West
85465,2023-11-19,1032,2,7485.69,0.2,West
85466,2023-10-10,1348,4,4999.85,0.0,East
85467,2023-11-01,1143,5,10734.52,0.0,South
85468,2023-08-07,1449,2,957.04,0.15,East
85469,2023-08-31,1243,2,11479.98,0.2,South
85470,2023-10-13,1350,1,4781.02,0.15,West
85471,2023-04-20,1039,1,6173.42,0.05,West
85472,2023-06-07,1164,2,2607.66,0.2,East
85473,2023-08-13,1126,2,1702.7,0.05,North
85474,2023-02-14,1092,1,6103.57,0.15,North
85475,2023-04-12,1463,5,9091.15,0.0,East
85476,2023-03-10,1209,3,9977.85,0.05,North
85477,2023-04-13,1411,1,994.33,0.0,North
85478,2023-07-15,1110,2,3592.33,0.2,North
85479,2023-07-23,1474,5,6547.82,0.05,South
85480,2023-06-02,1415,1,1035.39,0.1,South
85481,2023-10-14,1202,3,2186.92,0.05,South
85482,2023-08-15,1108,1,2749.32,0.1,North
85483,2023-10-15,1273,1,1471.81,0.15,West
85484,2023-04-06,1339,2,1437.58,0.0,North
85485,2023-01-01,1312,1,8049.85,0.15,South
85486,2023-09-15,1319,2,5643.25,0.2,North
85487,2023-05-28,1286,1,5772.71,0.05,East
85488,2023-03-01,1495,5,10348.36,0.0,West
85489,2023-05-17,1366,1,3803.4,0.1,West
85490,2023-04-01,1472,2,305.53,0.2,South
85491,2023-04-10,1477,1,2006.17,0.2,South
85492,2023-01-30,1396,4,635.38,0.1,South
85493,2023-08-09,1132,3,7394.67,0.0,North
85494,2023-03-19,1168,2,1089.15,0.1,North
85495,2023-11-20,1077,1,4171.67,0.0,West
85496,2023-10-04,1313,4,13601.74,0.0,North
85497,2023-03-07,1225,1,896.2,0.15,South
85498,2023-12-05,1092,1,4665.65,0.15,West
85499,2023-12-30,1430,1,3518.4,0.15,North
85500,2023-01-08,1457,3,7218.38,0.05,West
85501,2023-11-08,1072,3,4313.21,0.05,South
85502,2023-04-07,1279,1,5235.33,0.2,South
85503,2023-09-11,1089,1,2532.83,0.05,North
85504,2023-07-17,1433,1,3648.58,0.05,North
85505,2023-03-09,1034,2,4008.81,0.2,South
85506,2023-11-21,1039,1,5694.58,0.1,West
85507,2023-06-30,1429,1,4772.87,0.0,North
85508,2023-02-17,1108,3,3215.3,0.2,West
85509,2023-02-02,1436,1,6264.48,0.0,North
85510,2023-05-13,1334,2,5629.9,0.15,South
85511,2023-07-26,1121,4,6615.93,0.0,West
85512,2023-08-24,1036,2,3050.64,0.1,East
85513,2023-09-09,1390,1,5049.08,0.05,North
85514,2023-03-03,1341,1,8750.57,0.2,North
85515,2023-03-21,1170,2,614.2,0.15,South
85516,2023-05-02,1011,2,12158.37,0.05,West
85517,2023-11-04,1314,1,1191.38,0.05,West
85518,2023-03-09,1261,1,3814.55,0.0,East
85519,2023-12-07,1135,2,2084.53,0.05,North
85520,2023-01-17,1190,2,1686.12,0.2,East
85521,2023-12-05,1096,5,3070.81,0.0,North
85522,2023-07-01,1073,1,8274.02,0.05,South
85523,2023-04-27,1348,1,5989.39,0.2,South
85524,2023-07-15,1350,4,5141.99,0.0,North
85525,2023-09-21,1401,2,3862.76,0.15,West
85526,2023-10-12,1403,5,6886.24,0.15,North
85527,2023-09-21,1293,2,2248.9,0.2,North
85528,2023-02-14,1385,2,841.07,0.05,East
85529,2023-12-12,1394,1,1615.46,0.15,South
85530,2023-05-05,1090,5,6429.3,0.1,East
85531,2023-05-25,1227,1,692.65,0.0,East
85532,2023-12-10,1141,1,1601.4,0.0,East
85533,2023-06-04,1093,1,478.37,0.1,North
85534,2023-03-29,1402,5,4400.43,0.2,South
85535,2023-04-08,1141,4,1911.8,0.0,East
85536,2023-03-22,1037,1,3779.86,0.2,West
85537,2023-07-23,1446,5,6320.79,0.15,North
85538,2023-01-19,1142,1,3709.16,0.05,South
85539,2023-08-05,1441,2,7132.99,0.0,North
85540,2023-01-07,1275,1,6564.08,0.0,West
85541,2023-06-10,1351,3,6234.01,0.0,South
85542,2023-12-28,1081,5,4249.46,0.05,West
85543,2023-02-03,1161,3,4174.03,0.0,East
85544,2023-09-19,1339,2,1240.84,0.15,South
85545,2023-04-12,1058,3,5831.97,0.05,North
85546,2023-10-01,1473,2,2833.6,0.05,North
85547,2023-06-02,1264,1,4799.75,0.1,South
85548,2023-01-25,1292,2,5807.81,0.2,North
85549,2023-04-27,1120,5,5119.18,0.2,East
85550,2023-08-06,1249,1,2036.78,0.1,West
85551,2023-06-13,1442,4,2379.21,0.0,East
85552,2023-01-23,1200,3,5925.6,0.0,West
85553,2023-11-02,1269,2,4555.2,0.05,East
85554,2023-02-22,1052,5,4767.61,0.1,West
85555,2023-02-19,1125,5,4781.76,0.05,East
85556,2023-03-22,1011,2,5157.55,0.0,East
85557,2023-05-18,1138,1,1672.57,0.15,East
85558,2023-02-21,1075,4,151.99,0.0,West
85559,2023-08-25,1087,2,2469.49,0.2,North
85560,2023-11-12,1053,3,10184.7,0.2,South
85561,2023-09-02,1234,4,4805.46,0.15,West
85562,2023-08-01,1066,5,617.61,0.15,South
85563,2023-07-23,1481,1,1049.12,0.0,North
85564,2023-11-19,1314,2,769.31,0.1,South
85565,2023-08-30,1435,3,4673.11,0.1,East
85566,2023-12-10,1126,1,2813.49,0.05,South
85567,2023-04-10,1086,2,4753.59,0.15,West
85568,2023-10-10,1445,1,5346.23,0.0,West
85569,2023-01-13,1435,1,5509.5,0.05,East
85570,2023-07-29,1300,5,4121.73,0.0,East
85571,2023-05-02,1458,1,1838.08,0.2,North
85572,2023-10-27,1184,2,1504.98,0.1,South
85573,2023-02-15,1044,1,3723.7,0.0,North
85574,2023-07-29,1389,2,5103.31,0.1,East
85575,2023-02-22,1374,2,5332.21,0.0,West
85576,2023-06-06,1469,2,7626.99,0.05,South
85577,2023-10-13,1274,5,177.85,0.05,South
85578,2023-12-01,1119,2,2869.48,0.05,South
85579,2023-01-18,1309,3,3416.79,0.15,East
85580,2023-03-20,1339,2,1565.48,0.2,North
85581,2023-04-25,1248,1,6999.45,0.0,West
85582,2023-08-05,1321,1,4970.56,0.15,North
85583,2023-09-07,1322,1,4838.8,0.2,North
85584,2023-07-05,1490,5,4417.95,0.0,North
85585,2023-07-11,1271,5,4228.66,0.05,West
85586,2023-09-02,1090,1,6604.98,0.1,South
85587,2023-05-22,1430,2,1674.2,0.1,West
85588,2023-04-05,1408,4,3868.31,0.1,West
85589,2023-05-13,1481,4,1805.27,0.05,North
85590,2023-01-23,1360,5,4515.03,0.05,West
85591,2023-09-30,1139,4,5023.86,0.2,West
85592,2023-09-15,1110,1,3570.79,0.05,North
85593,2023-07-11,1266,1,5728.63,0.05,West
85594,2023-01-18,1189,4,2414.55,0.0,South
85595,2023-07-17,1486,1,5924.06,0.0,East
85596,2023-08-14,1052,2,4246.44,0.0,East
85597,2023-06-26,1262,1,818.54,0.0,South
85598,2023-06-14,1331,2,3538.47,0.15,West
85599,2023-05-29,1080,1,7187.28,0.2,North
85600,2023-07-13,1461,1,2725.91,0.0,North
85601,2023-01-31,1250,1,5593.01,0.2,East
85602,2023-08-21,1163,1,1179.68,0.0,East
85603,2023-12-30,1304,1,356.54,0.1,West
85604,2023-05-31,1317,3,4661.86,0.2,West
85605,2023-11-25,1365,3,5139.8,0.05,South
85606,2023-03-24,1089,1,2100.22,0.1,West
85607,2023-11-19,1271,1,6979.27,0.1,East
85608,2023-07-01,1131,1,6929.92,0.15,East
85609,2023-03-26,1456,2,10273.19,0.0,West
85610,2023-11-25,1266,1,9842.21,0.2,East
85611,2023-10-29,1121,5,7513.47,0.0,East
85612,2023-03-07,1351,2,6831.49,0.05,North
85613,2023-03-13,1089,4,3575.25,0.15,South
85614,2023-09-07,1265,1,1943.42,0.2,West
85615,2023-12-13,1170,4,1220.12,0.2,South
85616,2023-03-26,1070,1,2256.27,0.1,South
85617,2023-02-28,1317,1,3152.05,0.15,West
85618,2023-11-20,1057,1,3288.56,0.2,North
85619,2023-01-08,1302,1,532.54,0.05,West
85620,2023-12-24,1057,1,3075.85,0.0,East
85621,2023-09-12,1433,3,6506.06,0.0,South
85622,2023-01-03,1410,2,8113.32,0.2,West
85623,2023-08-14,1434,1,397.27,0.0,South
85624,2023-10-06,1395,5,6944.71,0.0,North
85625,2023-12-27,1395,2,6425.05,0.05,South
85626,2023-01-05,1240,1,5401.87,0.1,North
85627,2023-07-19,1251,5,1475.41,0.1,North
85628,2023-08-10,1375,4,6789.28,0.15,South
85629,2023-01-28,1286,1,9108.11,0.1,East
85630,2023-01-18,1114,2,3418.98,0.0,East
85631,2023-04-13,1420,4,2678.53,0.0,North
85632,2023-08-30,1130,1,7019.35,0.1,South
85633,2023-10-23,1181,3,3838.35,0.0,East
85634,2023-03-29,1365,3,4633.5,0.0,South
85635,2023-12-25,1251,1,960.44,0.0,West
85636,2023-11-21,1439,1,8818.68,0.05,South
85637,2023-11-18,1008,1,9018.45,0.2,West
85638,2023-12-08,1173,2,7679.0,0.05,South
85639,2023-01-15,1184,1,686.93,0.2,North
85640,2023-02-28,1074,1,6002.06,0.2,West
85641,2023-12-12,1337,5,2590.82,0.05,West
85642,2023-04-14,1052,1,5413.11,0.05,West
85643,2023-06-10,1107,1,6009.75,0.15,West
85644,2023-06-03,1338,2,3482.29,0.0,North
85645,2023-07-20,1329,1,718.59,0.15,East
85646,2023-10-29,1156,3,506.72,0.05,South
85647,2023-02-07,1176,2,7964.13,0.1,West
85648,2023-09-27,1438,3,9702.42,0.0,West
85649,2023-09-06,1368,1,6102.32,0.0,North
85650,2023-01-30,1071,1,8316.95,0.2,East
85651,2023-10-10,1110,2,5650.17,0.15,South
85652,2023-03-05,1284,3,5627.54,0.15,East
85653,2023-09-15,1162,5,5878.99,0.0,West
85654,2023-08-22,1043,2,7047.3,0.0,North
85655,2023-06-12,1452,1,1620.96,0.0,East
85656,2023-01-11,1043,2,4690.59,0.0,South
85657,2023-01-19,1155,2,3792.81,0.05,North
85658,2023-09-16,1243,1,6016.97,0.15,East
85659,2023-08-04,1165,5,3627.71,0.05,North
85660,2023-01-05,1461,1,3312.52,0.0,West
85661,2023-06-23,1402,1,6145.63,0.0,South
85662,2023-12-07,1105,1,8302.63,0.05,West
85663,2023-08-09,1459,4,7392.24,0.1,South
85664,2023-07-01,1229,1,821.62,0.15,West
85665,2023-12-22,1234,2,9858.67,0.1,East
85666,2023-12-31,1193,2,225.23,0.0,North
85667,2023-04-13,1435,1,5259.63,0.0,West
85668,2023-07-29,1163,5,1002.98,0.2,West
85669,2023-04-28,1118,1,2038.2,0.1,South
85670,2023-03-29,1380,2,4270.92,0.15,West
85671,2023-11-19,1280,2,4974.6,0.15,South
85672,2023-11-16,1346,1,5332.32,0.15,North
85673,2023-11-27,1299,2,6192.05,0.05,West
85674,2023-10-16,1316,5,1241.68,0.2,South
85675,2023-08-27,1254,5,138.53,0.0,East
85676,2023-12-23,1411,5,1097.56,0.05,South
85677,2023-09-10,1193,5,222.83,0.05,West
85678,2023-05-10,1419,2,6528.12,0.0,West
85679,2023-06-30,1129,3,7560.27,0.15,West
85680,2023-10-03,1410,1,8193.48,0.15,West
85681,2023-08-27,1219,5,9106.78,0.05,South
85682,2023-02-12,1132,1,7842.73,0.1,North
85683,2023-12-25,1229,2,1116.53,0.1,West
85684,2023-12-03,1365,1,3351.58,0.15,North
85685,2023-05-16,1366,2,3216.77,0.1,West
85686,2023-09-08,1034,2,3695.13,0.2,South
85687,2023-08-11,1006,2,1823.23,0.2,West
85688,2023-07-07,1402,1,4219.58,0.05,East
85689,2023-08-12,1151,4,1019.35,0.1,East
85690,2023-11-25,1462,2,10870.1,0.1,North
85691,2023-08-01,1268,2,4719.64,0.15,East
85692,2023-09-07,1417,1,5067.14,0.1,North
85693,2023-08-08,1416,1,5124.39,0.15,North
85694,2023-04-07,1239,5,280.7,0.2,South
85695,2023-03-31,1346,5,5792.32,0.2,North
85696,2023-06-13,1187,1,6390.28,0.1,West
85697,2023-08-09,1334,1,4644.04,0.15,South
85698,2023-12-12,1139,3,4740.17,0.0,North
85699,2023-06-30,1013,2,4119.35,0.05,North
85700,2023-08-26,1308,5,1376.58,0.1,West
85701,2023-07-04,1473,1,3118.38,0.0,South
85702,2023-02-13,1498,2,4008.06,0.2,North
85703,2023-10-19,1276,2,8938.96,0.0,East
85704,2023-05-26,1400,4,4052.89,0.05,East
85705,2023-11-02,1455,2,3616.66,0.0,South
85706,2023-03-05,1432,4,4485.73,0.05,North
85707,2023-06-10,1067,2,2252.03,0.05,East
85708,2023-12-29,1135,4,1337.67,0.0,South
85709,2023-02-20,1286,2,4991.04,0.0,North
85710,2023-11-16,1023,4,5195.61,0.2,West
85711,2023-08-26,1286,5,8504.23,0.0,South
85712,2023-11-08,1388,3,3369.88,0.0,South
85713,2023-09-21,1009,5,4912.2,0.0,East
85714,2023-10-24,1037,1,5905.65,0.2,North
85715,2023-05-18,1374,3,3836.16,0.05,East
85716,2023-09-04,1282,1,603.25,0.15,East
85717,2023-01-25,1052,5,5249.66,0.1,West
85718,2023-06-13,1279,5,8529.55,0.15,East
85719,2023-07-13,1463,4,7387.34,0.15,South
85720,2023-03-21,1155,1,3673.93,0.0,North
85721,2023-03-24,1483,1,7569.69,0.05,South
85722,2023-11-05,1301,1,1781.34,0.0,West
85723,2023-03-14,1485,1,1440.39,0.2,East
85724,2023-04-30,1228,2,6405.75,0.2,South
85725,2023-09-21,1031,2,6841.88,0.2,West
85726,2023-11-05,1006,3,1202.43,0.0,West
85727,2023-09-08,1310,5,557.69,0.2,East
85728,2023-03-19,1258,1,141.09,0.15,South
85729,2023-10-25,1026,1,1829.47,0.2,West
85730,2023-09-10,1310,4,755.03,0.0,East
85731,2023-07-25,1256,4,4712.16,0.0,South
85732,2023-04-25,1498,1,4170.88,0.2,South
85733,2023-12-16,1187,1,8956.76,0.0,East
85734,2023-12-21,1483,1,4534.35,0.2,East
85735,2023-06-25,1383,1,5995.97,0.2,East
85736,2023-03-20,1275,2,9433.42,0.1,North
85737,2023-03-29,1494,1,6286.64,0.15,South
85738,2023-11-02,1098,1,3897.08,0.2,North
85739,2023-06-14,1010,1,5552.94,0.2,East
85740,2023-08-12,1175,2,3753.02,0.05,North
85741,2023-01-12,1358,2,5419.5,0.0,West
85742,2023-12-28,1270,1,1622.3,0.1,East
85743,2023-03-26,1425,2,1452.26,0.1,West
85744,2023-03-09,1482,5,6988.6,0.15,East
85745,2023-06-12,1361,1,4172.96,0.05,South
85746,2023-08-11,1334,1,3848.19,0.15,East
85747,2023-02-20,1035,3,11671.84,0.0,West
85748,2023-01-23,1125,2,6775.27,0.15,South
85749,2023-02-12,1025,2,3888.95,0.05,East
85750,2023-07-25,1315,2,9045.74,0.1,South
85751,2023-01-16,1265,3,2476.14,0.05,East
85752,2023-07-31,1118,1,2402.01,0.0,South
85753,2023-07-14,1192,2,8236.39,0.0,West
85754,2023-02-07,1157,1,6025.39,0.0,South
85755,2023-08-09,1047,1,1758.57,0.1,North
85756,2023-05-09,1083,3,2000.18,0.0,South
85757,2023-06-23,1272,1,9526.06,0.2,East
85758,2023-01-11,1065,2,1066.96,0.0,East
85759,2023-01-15,1395,2,4307.2,0.0,South
85760,2023-02-20,1158,4,7578.84,0.05,South
85761,2023-06-19,1391,1,6599.62,0.2,East
85762,2023-03-10,1439,1,9088.78,0.15,South
85763,2023-06-26,1305,4,4794.34,0.2,South
85764,2023-05-21,1153,5,8330.87,0.0,North
85765,2023-09-10,1464,5,1486.59,0.05,South
85766,2023-09-30,1042,1,97.25,0.2,North
85767,2023-04-07,1363,1,723.8,0.2,East
85768,2023-02-10,1475,5,3191.21,0.15,East
85769,2023-05-04,1249,2,1532.91,0.15,West
85770,2023-07-03,1056,2,3056.02,0.05,East
85771,2023-11-18,1457,2,5913.11,0.15,North
85772,2023-08-10,1073,2,6634.27,0.15,East
85773,2023-03-07,1419,4,9763.99,0.2,South
85774,2023-06-06,1026,1,1096.47,0.0,East
85775,2023-05-01,1003,1,8865.14,0.05,North
85776,2023-05-10,1213,4,1303.75,0.05,North
85777,2023-09-28,1454,1,7669.67,0.2,West
85778,2023-01-09,1186,2,332.63,0.0,East
85779,2023-12-15,1243,1,8496.85,0.15,North
85780,2023-08-07,1118,3,2674.29,0.2,East
85781,2023-06-05,1087,1,2858.51,0.1,North
85782,2023-09-08,1069,3,959.97,0.05,West
85783,2023-09-04,1080,2,6470.54,0.2,West
85784,2023-06-11,1445,4,9161.09,0.05,North
85785,2023-10-02,1069,2,945.26,0.1,East
85786,2023-03-02,1318,4,3574.97,0.05,South
85787,2023-04-26,1340,1,8595.29,0.1,North
85788,2023-11-16,1020,2,7258.58,0.0,North
85789,2023-10-18,1019,2,4193.2,0.05,East
85790,2023-01-23,1471,1,9039.35,0.15,West
85791,2023-08-19,1491,2,9627.68,0.1,South
85792,2023-01-21,1171,1,765.33,0.1,North
85793,2023-03-24,1087,1,3031.12,0.05,South
85794,2023-04-06,1303,5,1795.78,0.2,North
85795,2023-07-16,1173,2,7875.19,0.0,West
85796,2023-01-03,1471,1,7072.89,0.15,South
85797,2023-07-27,1118,1,3003.85,0.1,North
85798,2023-03-20,1067,2,1592.64,0.05,North
85799,2023-09-28,1112,1,2940.77,0.15,South
85800,2023-09-20,1262,1,496.27,0.05,East
85801,2023-03-14,1150,1,1075.06,0.05,West
85802,2023-08-02,1271,1,6380.33,0.2,East
85803,2023-05-02,1399,1,6688.59,0.2,East
85804,2023-10-29,1152,3,6265.07,0.1,North
85805,2023-05-23,1445,5,5560.06,0.2,South
85806,2023-06-17,1134,2,9156.57,0.1,West
85807,2023-08-06,1230,1,3394.78,0.15,East
85808,2023-08-27,1078,4,9214.6,0.1,West
85809,2023-10-23,1071,3,8822.73,0.1,South
85810,2023-11-29,1170,2,1219.08,0.05,North
85811,2023-11-29,1063,1,8303.71,0.2,South
85812,2023-02-13,1318,4,8298.82,0.05,South
85813,2023-03-09,1374,3,2875.26,0.05,West
85814,2023-06-08,1079,4,5179.13,0.2,South
85815,2023-05-30,1410,5,9140.52,0.1,South
85816,2023-01-14,1128,2,1560.97,0.15,East
85817,2023-05-11,1278,1,1682.78,0.05,South
85818,2023-09-24,1011,1,8785.72,0.1,West
85819,2023-12-15,1378,1,1318.72,0.15,North
85820,2023-01-03,1305,4,4808.66,0.1,East
85821,2023-01-23,1156,2,664.56,0.0,West
85822,2023-01-12,1102,1,12391.56,0.2,East
85823,2023-02-04,1176,1,8524.19,0.05,South
85824,2023-08-29,1025,3,3277.38,0.2,East
85825,2023-11-28,1237,3,1966.55,0.15,North
85826,2023-09-09,1485,2,1517.26,0.15,South
85827,2023-07-11,1031,3,7896.17,0.15,East
85828,2023-04-14,1443,1,5835.34,0.05,South
85829,2023-06-28,1458,1,3058.93,0.15,South
85830,2023-10-13,1432,1,8559.86,0.15,East
85831,2023-01-10,1345,4,6299.57,0.15,North
85832,2023-08-22,1497,2,2402.22,0.15,East
85833,2023-11-16,1090,5,5233.89,0.0,West
85834,2023-10-20,1212,2,7819.55,0.1,East
85835,2023-01-26,1106,4,4854.02,0.1,North
85836,2023-07-05,1412,1,873.75,0.05,South
85837,2023-08-26,1254,2,290.2,0.0,West
85838,2023-10-11,1499,2,1113.36,0.15,West
85839,2023-09-15,1311,5,4045.54,0.1,East
85840,2023-01-01,1426,1,8250.82,0.2,South
85841,2023-01-18,1380,3,4593.94,0.1,South
85842,2023-11-12,1492,1,4493.78,0.15,West
85843,2023-09-30,1328,4,1249.6,0.0,North
85844,2023-11-19,1349,5,147.29,0.05,North
85845,2023-05-27,1375,1,9323.86,0.0,West
85846,2023-10-10,1137,1,832.8,0.0,South
85847,2023-11-19,1109,4,1602.8,0.05,West
85848,2023-11-21,1336,3,4128.33,0.1,South
85849,2023-06-23,1298,1,1309.0,0.0,South
85850,2023-03-17,1394,2,1295.61,0.15,North
85851,2023-05-12,1351,1,7889.99,0.05,East
85852,2023-05-19,1378,2,1660.56,0.15,West
85853,2023-07-07,1154,1,1253.87,0.1,South
85854,2023-01-07,1194,2,6271.7,0.15,West
85855,2023-07-08,1298,1,2802.73,0.2,South
85856,2023-11-29,1009,2,6074.5,0.05,East
85857,2023-10-08,1095,5,8896.31,0.2,West
85858,2023-11-07,1394,1,1412.03,0.05,West
85859,2023-09-10,1344,3,3783.77,0.05,North
85860,2023-01-05,1217,3,5920.64,0.15,North
85861,2023-09-03,1425,1,2001.81,0.15,West
85862,2023-07-03,1395,1,5980.3,0.1,South
85863,2023-09-09,1325,2,6990.68,0.1,East
85864,2023-05-13,1369,5,687.27,0.2,East
85865,2023-02-16,1456,4,8268.25,0.1,North
85866,2023-08-11,1452,2,2509.79,0.0,East
85867,2023-09-07,1367,1,7143.23,0.0,West
85868,2023-06-29,1265,1,1102.79,0.0,South
85869,2023-03-02,1443,2,8215.56,0.0,West
85870,2023-09-06,1266,1,10642.97,0.1,North
85871,2023-06-01,1023,1,6466.01,0.15,South
85872,2023-11-05,1270,5,2483.82,0.2,East
85873,2023-03-26,1371,4,4209.54,0.0,West
85874,2023-06-19,1108,2,2626.41,0.0,South
85875,2023-06-15,1338,2,6026.44,0.05,North
85876,2023-05-19,1417,3,3080.75,0.05,East
85877,2023-09-27,1353,1,2618.11,0.05,South
85878,2023-09-08,1028,1,5928.16,0.1,South
85879,2023-03-23,1148,1,2360.67,0.0,South
85880,2023-08-18,1451,1,4069.6,0.2,North
85881,2023-04-20,1416,1,6333.05,0.2,West
85882,2023-06-10,1241,3,522.5,0.0,East
85883,2023-10-13,1260,3,2239.84,0.0,South
85884,2023-07-30,1316,4,959.15,0.15,North
85885,2023-02-03,1440,1,1716.83,0.1,West
85886,2023-02-19,1364,1,3910.67,0.15,East
85887,2023-06-17,1272,2,9873.67,0.1,North
85888,2023-04-06,1445,1,8768.25,0.05,East
85889,2023-07-15,1164,1,2069.7,0.2,North
85890,2023-03-05,1391,3,7056.0,0.05,East
85891,2023-06-02,1446,2,3840.66,0.2,West
85892,2023-10-21,1498,1,3461.75,0.05,South
85893,2023-06-29,1098,1,2089.92,0.15,East
85894,2023-05-14,1191,1,985.2,0.05,South
85895,2023-04-01,1401,3,6613.26,0.0,East
85896,2023-08-05,1484,4,8683.72,0.0,South
85897,2023-12-23,1123,1,7208.24,0.2,South
85898,2023-02-28,1113,5,4535.77,0.15,North
85899,2023-03-10,1143,2,5993.76,0.2,East
85900,2023-04-01,1113,1,3278.26,0.15,West
85901,2023-10-17,1403,4,6763.22,0.2,South
85902,2023-06-29,1017,5,1510.34,0.05,East
85903,2023-10-23,1180,2,9283.05,0.2,East
85904,2023-10-17,1414,4,6834.84,0.1,West
85905,2023-06-11,1324,1,1162.33,0.0,North
85906,2023-08-07,1073,4,4863.91,0.05,West
85907,2023-06-16,1425,2,1482.52,0.0,East
